HOLEID,PROJECTCODE,DEPTH,AZIMUTH,DIP,SURVTYPE,BestGridName_D,X_NAD,Y_NAD,Z_NAD
CIG___230_B_,WCI,80,46,-89.5,Sperry Sun,NAD83_UTMZ13N,527429.5698,6436764.81,403.0699192
CIG___230_B_,WCI,131,46,-89.5,Sperry Sun,NAD83_UTMZ13N,527429.89,6436765.119,352.0718612
CIG___230_B_,WCI,180,66,-89.5,Sperry Sun,NAD83_UTMZ13N,527430.1976,6436765.416,303.0737269
CIG___230_B_,WCI,230,66,-89.5,Sperry Sun,NAD83_UTMZ13N,527430.5962,6436765.593,253.0756308
CIG___230_B_,WCI,281,331,-89.5,Sperry Sun,NAD83_UTMZ13N,527431.0028,6436765.774,202.0775727
CIG___230_B_,WCI,332,236,-89.25,Sperry Sun,NAD83_UTMZ13N,527430.787,6436766.164,151.0795146
CIG___230_B_,WCI,370,16,-88.4,Sperry Sun,NAD83_UTMZ13N,527430.3746,6436765.885,113.0827702
CIG___230_B_,WCI,405.5,18,-88.7,Sperry Sun,NAD83_UTMZ13N,527430.6478,6436766.838,77.59661109
CIG___230_B_,WCI,427,61,-88.25,Sperry Sun,NAD83_UTMZ13N,527430.7986,6436767.302,56.10214499
CIG___230_C_,WCI,0,0,-90,Collar,NAD83_UTMZ13N,527438.7,6436760.24,483.4
CIG___230_C_,WCI,38,41,-89.5,Collar,NAD83_UTMZ13N,527438.7,6436760.24,445.4
CIG___230_C_,WCI,80,46,-89.5,Sperry Sun,NAD83_UTMZ13N,527438.9405,6436760.517,403.4015992
CIG___230_C_,WCI,131,46,-89.5,Sperry Sun,NAD83_UTMZ13N,527439.2606,6436760.826,352.4035412
CIG___230_C_,WCI,180,66,-89.5,Sperry Sun,NAD83_UTMZ13N,527439.5682,6436761.123,303.4054069
CIG___230_C_,WCI,230,66,-89.5,Sperry Sun,NAD83_UTMZ13N,527439.9668,6436761.3,253.4073108
CIG___230_C_,WCI,281,331,-89.5,Sperry Sun,NAD83_UTMZ13N,527440.3734,6436761.481,202.4092527
CIG___230_C_,WCI,332,236,-89.25,Sperry Sun,NAD83_UTMZ13N,527440.1576,6436761.871,151.4111946
CIG___230_C_,WCI,356,106,-88.25,Sperry Sun,NAD83_UTMZ13N,527439.8972,6436761.695,127.4132508
CIG___230_C_,WCI,401,93,-88.45,Sperry Sun,NAD83_UTMZ13N,527441.2182,6436761.316,82.43423917
CIG___230_C_,WCI,428,78,-88.35,Sperry Sun,NAD83_UTMZ13N,527441.9475,6436761.278,55.44411845
CIG___231___,WCI,0,0,-90,Collar,NAD83_UTMZ13N,527494.01,6436757.76,490.8
CIG___231___,WCI,44,322,-89.4,Collar,NAD83_UTMZ13N,527494.01,6436757.76,446.8
CIG___231___,WCI,101,251,-89.25,Sperry Sun,NAD83_UTMZ13N,527493.6425,6436758.23,389.8031253
CIG___231___,WCI,152,331,-89.4,Sperry Sun,NAD83_UTMZ13N,527493.0113,6436758.013,338.8074946
CIG___231___,WCI,203,46,-89.3,Sperry Sun,NAD83_UTMZ13N,527492.7524,6436758.48,287.810291
CIG___231___,WCI,254,301,-89.65,Sperry Sun,NAD83_UTMZ13N,527493.2006,6436758.913,236.8140971
CIG___231___,WCI,302,316,-89.55,Sperry Sun,NAD83_UTMZ13N,527492.9493,6436759.064,188.8149927
CIG___231___,WCI,350,21,-89.4,Sperry Sun,NAD83_UTMZ13N,527492.6874,6436759.335,140.8164732
CIG___231___,WCI,402.5,111,-89.6,Sperry Sun,NAD83_UTMZ13N,527492.8844,6436759.848,88.31935176
CIG___231___,WCI,456.5,291,-89.2,Sperry Sun,NAD83_UTMZ13N,527493.2364,6436759.713,34.32066771
CIG___231_A_,WCI,0,0,-90,Collar,NAD83_UTMZ13N,527494.01,6436757.76,490.8
CIG___231_A_,WCI,44,322,-89.4,Collar,NAD83_UTMZ13N,527494.01,6436757.76,446.8
CIG___231_A_,WCI,101,251,-89.25,Sperry Sun,NAD83_UTMZ13N,527493.6425,6436758.23,389.8031253
CIG___231_A_,WCI,152,331,-89.4,Sperry Sun,NAD83_UTMZ13N,527493.0113,6436758.013,338.8074946
CIG___231_A_,WCI,203,46,-89.3,Sperry Sun,NAD83_UTMZ13N,527492.7524,6436758.48,287.810291
CIG___231_A_,WCI,254,301,-89.65,Sperry Sun,NAD83_UTMZ13N,527493.2006,6436758.913,236.8140971
CIG___231_A_,WCI,302,316,-89.55,Sperry Sun,NAD83_UTMZ13N,527492.9493,6436759.064,188.8149927
CIG___231_A_,WCI,350,21,-89.4,Sperry Sun,NAD83_UTMZ13N,527492.6874,6436759.335,140.8164732
CIG___231_A_,WCI,402.5,111,-89.6,Sperry Sun,NAD83_UTMZ13N,527492.8844,6436759.848,88.31935176
CIG___231_A_,WCI,429.5,124,-88.9,Sperry Sun,NAD83_UTMZ13N,527493.0604,6436759.781,61.32000973
CIG___231_A_,WCI,438.5,46,-88.75,Sperry Sun,NAD83_UTMZ13N,527493.2036,6436759.684,52.32166833
CIG___231_B_,WCI,0,0,-90,Collar,NAD83_UTMZ13N,527494.01,6436757.76,490.8
CIG___231_B_,WCI,44,322,-89.4,Collar,NAD83_UTMZ13N,527494.01,6436757.76,446.8
CIG___231_B_,WCI,101,251,-89.25,Sperry Sun,NAD83_UTMZ13N,527493.6425,6436758.23,389.8031253
CIG___231_B_,WCI,152,331,-89.4,Sperry Sun,NAD83_UTMZ13N,527493.0113,6436758.013,338.8074946
CIG___231_B_,WCI,203,46,-89.3,Sperry Sun,NAD83_UTMZ13N,527492.7524,6436758.48,287.810291
CIG___231_B_,WCI,254,301,-89.65,Sperry Sun,NAD83_UTMZ13N,527493.2006,6436758.913,236.8140971
CIG___231_B_,WCI,302,316,-89.55,Sperry Sun,NAD83_UTMZ13N,527492.9493,6436759.064,188.8149927
CIG___231_B_,WCI,335.5,136,-89,Sperry Sun,NAD83_UTMZ13N,527492.7665,6436759.253,155.3160259
CIG___231_B_,WCI,384.5,222,-88.8,Sperry Sun,NAD83_UTMZ13N,527493.3605,6436758.638,106.3234889
CIG___231_B_,WCI,438.5,151,-89.05,Sperry Sun,NAD83_UTMZ13N,527492.6038,6436757.798,52.33533197
CIG___231_C_,WCI,0,0,-90,Collar,NAD83_UTMZ13N,527494.01,6436757.76,490.8
CIG___231_C_,WCI,44,322,-89.4,Collar,NAD83_UTMZ13N,527494.01,6436757.76,446.8
CIG___231_C_,WCI,101,251,-89.25,Sperry Sun,NAD83_UTMZ13N,527493.6425,6436758.23,389.8031253
CIG___231_C_,WCI,152,331,-89.4,Sperry Sun,NAD83_UTMZ13N,527493.0113,6436758.013,338.8074946
CIG___231_C_,WCI,203,46,-89.3,Sperry Sun,NAD83_UTMZ13N,527492.7524,6436758.48,287.810291
CIG___231_C_,WCI,254,301,-89.65,Sperry Sun,NAD83_UTMZ13N,527493.2006,6436758.913,236.8140971
CIG___231_C_,WCI,302,316,-89.55,Sperry Sun,NAD83_UTMZ13N,527492.9493,6436759.064,188.8149927
CIG___231_C_,WCI,321.5,86,-88.8,Sperry Sun,NAD83_UTMZ13N,527492.8429,6436759.174,169.3155941
CIG___231_C_,WCI,383,126,-88.75,Sperry Sun,NAD83_UTMZ13N,527494.1277,6436759.264,107.8290821
CIG___231_C_,WCI,444.5,131,-88.8,Sperry Sun,NAD83_UTMZ13N,527495.2131,6436758.475,46.34371745
CIG___232___,WCI,0,0,-90,Collar,NAD83_UTMZ13N,527415.42,6436524.53,502.2
CIG___232___,WCI,56,336,-89.65,Collar,NAD83_UTMZ13N,527415.42,6436524.53,446.2
CIG___232___,WCI,101,62,-89.55,Sperry Sun,NAD83_UTMZ13N,527415.3082,6436524.781,401.2008396
CIG___232___,WCI,149,57,-89.8,Sperry Sun,NAD83_UTMZ13N,527415.6411,6436524.958,353.20232
CIG___232___,WCI,314,61,-89.6,Sperry Sun,NAD83_UTMZ13N,527416.1241,6436525.272,188.2033253
CIG___232___,WCI,344,11,-89.65,Sperry Sun,NAD83_UTMZ13N,527416.3073,6436525.373,158.2040563
CIG___232___,WCI,377,41,-89.4,Sperry Sun,NAD83_UTMZ13N,527416.3457,6436525.571,125.2046721
CIG___232___,WCI,407,51,-89.7,Sperry Sun,NAD83_UTMZ13N,527416.5518,6436525.808,95.20631697
CIG___232___,WCI,437,11,-89.5,Sperry Sun,NAD83_UTMZ13N,527416.6739,6436525.907,65.20672821
CIG___232___,WCI,470,326,-89.8,Sperry Sun,NAD83_UTMZ13N,527416.7289,6436526.19,32.20798474
CIG___232___,WCI,500,68,-89.35,Sperry Sun,NAD83_UTMZ13N,527416.6703,6436526.277,2.208167514
CIG___232___,WCI,518,29,-89.5,Sperry Sun,NAD83_UTMZ13N,527416.8596,6436526.353,-15.79067419
CIG___233___,WCI,0,0,-90,Collar,NAD83_UTMZ13N,527218.56,6436471.65,489.61
CIG___233___,WCI,41,69.1,-89.8,Collar,NAD83_UTMZ13N,527218.56,6436471.65,448.61
CIG___233___,WCI,62,318.3,-89.6,EZ-Shot,NAD83_UTMZ13N,527218.6285,6436471.676,427.6101279
CIG___233___,WCI,92,5.6,-89.9,EZ-Shot,NAD83_UTMZ13N,527218.4892,6436471.833,397.610859
CIG___233___,WCI,122,267.7,-89.7,EZ-Shot,NAD83_UTMZ13N,527218.4943,6436471.885,367.6109047
CIG___233___,WCI,152,291.6,-89.5,EZ-Shot,NAD83_UTMZ13N,527218.3373,6436471.878,337.6113159
CIG___233___,WCI,182,51.8,-89.1,EZ-Shot,NAD83_UTMZ13N,527218.0939,6436471.975,307.6124583
CIG___233___,WCI,194,283.9,-89.9,EZ-Shot,NAD83_UTMZ13N,527218.242,6436472.091,295.6139387
CIG___233___,WCI,224,337,-89.4,EZ-Shot,NAD83_UTMZ13N,527218.1912,6436472.104,265.6139844
CIG___233___,WCI,254,332.1,-89.9,EZ-Shot,NAD83_UTMZ13N,527218.0684,6436472.393,235.6156293
CIG___233___,WCI,284,271.8,-89,EZ-Shot,NAD83_UTMZ13N,527218.0439,6436472.439,205.615675
CIG___233___,WCI,314,346.7,-89.1,EZ-Shot,NAD83_UTMZ13N,527217.5206,6436472.456,175.6202441
CIG___233___,WCI,344,309.1,-89.1,EZ-Shot,NAD83_UTMZ13N,527217.4122,6436472.914,145.6239451
CIG___233___,WCI,374,302.5,-89.4,EZ-Shot,NAD83_UTMZ13N,527217.0465,6436473.212,115.6276462
CIG___233___,WCI,404,358.6,-89,EZ-Shot,NAD83_UTMZ13N,527216.7816,6436473.38,85.62929108
CIG___233___,WCI,434,316.2,-88.8,EZ-Shot,NAD83_UTMZ13N,527216.7688,6436473.904,55.63386023
CIG___233___,WCI,464,5.1,-88.9,EZ-Shot,NAD83_UTMZ13N,527216.3339,6436474.357,25.64043972
CIG___233___,WCI,509,28.9,-89.6,EZ-Shot,NAD83_UTMZ13N,527216.4107,6436475.218,-19.35126732
CIG___233___,WCI,510,,,EOH,NAD83_UTMZ13N,527216.4141,6436475.224,-20.35124295
CL170A,WCI,0,0,-90,UNKNOWN,NAD83_UTMZ13N,525512.879,6436746.029,477
CL170A,WCI,11,2.6,-89.8,UNKNOWN,NAD83_UTMZ13N,525512.879,6436746.029,466
CL170A,WCI,20,294.6,-89.6,VisionR-MS,NAD83_UTMZ13N,525512.8804,6436746.06,457.0000548
CL170A,WCI,29,26.6,-89.9,VisionR-MS,NAD83_UTMZ13N,525512.8233,6436746.087,448.0002742
CL170A,WCI,38,293.6,-89.9,VisionR-MS,NAD83_UTMZ13N,525512.8303,6436746.101,439.0002879
CL170A,WCI,47,179.6,-89.9,VisionR-MS,NAD83_UTMZ13N,525512.8159,6436746.107,430.0003016
CL170A,WCI,56,33.6,-89.9,VisionR-MS,NAD83_UTMZ13N,525512.816,6436746.091,421.0003153
CL170A,WCI,65,296.6,-89.9,VisionR-MS,NAD83_UTMZ13N,525512.8247,6436746.104,412.000329
CL170A,WCI,74,18.6,-89.7,VisionR-MS,NAD83_UTMZ13N,525512.8107,6436746.111,403.0003427
CL170A,WCI,83,314.6,-89.9,VisionR-MS,NAD83_UTMZ13N,525512.8257,6436746.156,394.0004661
CL170A,WCI,92,56.6,-89.8,VisionR-MS,NAD83_UTMZ13N,525512.8145,6436746.167,385.0004798
CL170A,WCI,101,355.6,-89.8,VisionR-MS,NAD83_UTMZ13N,525512.8408,6436746.184,376.0005346
CL170A,WCI,110,356.6,-89.8,VisionR-MS,NAD83_UTMZ13N,525512.8384,6436746.216,367.0005894
CL170A,WCI,119,9.6,-89.7,VisionR-MS,NAD83_UTMZ13N,525512.8365,6436746.247,358.0006443
CL170A,WCI,128,9.6,-89.8,VisionR-MS,NAD83_UTMZ13N,525512.8444,6436746.293,349.0007676
CL170A,WCI,137,272.6,-89.9,VisionR-MS,NAD83_UTMZ13N,525512.8496,6436746.324,340.0008225
CL170A,WCI,146,311.6,-89.9,VisionR-MS,NAD83_UTMZ13N,525512.8339,6436746.325,331.0008362
CL170A,WCI,155,36.6,-90,VisionR-MS,NAD83_UTMZ13N,525512.8222,6436746.336,322.0008499
CL170A,WCI,164,36.6,-89.9,VisionR-MS,NAD83_UTMZ13N,525512.8222,6436746.336,313.0008499
CL170A,WCI,173,225.6,-89.9,VisionR-MS,NAD83_UTMZ13N,525512.8315,6436746.348,304.0008636
CL170A,WCI,182,53.6,-89.8,VisionR-MS,NAD83_UTMZ13N,525512.8203,6436746.337,295.0008773
CL170A,WCI,191,56.6,-90,VisionR-MS,NAD83_UTMZ13N,525512.8456,6436746.356,286.0009321
CL170A,WCI,200,49.6,-89.8,VisionR-MS,NAD83_UTMZ13N,525512.8456,6436746.356,277.0009321
CL170A,WCI,209,38.6,-89.7,VisionR-MS,NAD83_UTMZ13N,525512.8695,6436746.376,268.000987
CL170A,WCI,218,66.6,-89.6,VisionR-MS,NAD83_UTMZ13N,525512.8989,6436746.413,259.0011103
CL170A,WCI,227,59.6,-89.3,VisionR-MS,NAD83_UTMZ13N,525512.9566,6436746.438,250.0013297
CL170A,WCI,236,58.6,-89.4,VisionR-MS,NAD83_UTMZ13N,525513.0514,6436746.494,241.0020013
CL170A,WCI,245,54.6,-89.1,VisionR-MS,NAD83_UTMZ13N,525513.1318,6436746.543,232.0024948
CL170A,WCI,254,52.6,-89.2,VisionR-MS,NAD83_UTMZ13N,525513.2471,6436746.625,223.0036051
CL170A,WCI,263,59.6,-89.2,VisionR-MS,NAD83_UTMZ13N,525513.3469,6436746.701,214.0044824
CL170A,WCI,272,57.6,-88.9,VisionR-MS,NAD83_UTMZ13N,525513.4553,6436746.764,205.0053597
CL170A,WCI,281,53.6,-89,VisionR-MS,NAD83_UTMZ13N,525513.6012,6436746.857,196.0070183
CL170A,WCI,290,54.6,-89,VisionR-MS,NAD83_UTMZ13N,525513.7276,6436746.95,187.008389
CL170A,WCI,299,56.6,-88.8,VisionR-MS,NAD83_UTMZ13N,525513.8556,6436747.041,178.0097598
CL170A,WCI,308,55.6,-88.9,VisionR-MS,NAD83_UTMZ13N,525514.013,6436747.145,169.0117336
CL170A,WCI,317,52.6,-88.7,VisionR-MS,NAD83_UTMZ13N,525514.1555,6436747.243,160.0133922
CL170A,WCI,326,52.6,-88.6,VisionR-MS,NAD83_UTMZ13N,525514.3178,6436747.367,151.0157087
CL170A,WCI,335,52.6,-88.7,VisionR-MS,NAD83_UTMZ13N,525514.4924,6436747.5,142.0183953
CL170A,WCI,344,51.6,-88.6,VisionR-MS,NAD83_UTMZ13N,525514.6546,6436747.624,133.0207118
CL170A,WCI,353,49.6,-88.2,VisionR-MS,NAD83_UTMZ13N,525514.827,6436747.761,124.0233984
CL170A,WCI,362,52.6,-88.2,VisionR-MS,NAD83_UTMZ13N,525515.0423,6436747.944,115.0278394
CL170A,WCI,371,55.6,-88.2,VisionR-MS,NAD83_UTMZ13N,525515.2668,6436748.116,106.0322803
CL170A,WCI,380,50.6,-88,VisionR-MS,NAD83_UTMZ13N,525515.5001,6436748.275,97.03672128
CL170A,WCI,389,48.6,-88,VisionR-MS,NAD83_UTMZ13N,525515.7428,6436748.475,88.04220384
CL170A,WCI,398,52.6,-88,VisionR-MS,NAD83_UTMZ13N,525515.9784,6436748.683,79.04768639
CL170A,WCI,407,50.6,-88.1,VisionR-MS,NAD83_UTMZ13N,525516.2279,6436748.873,70.05316895
CL170A,WCI,416,49.6,-88,VisionR-MS,NAD83_UTMZ13N,525516.4585,6436749.063,61.05811701
CL170A,WCI,425,51.6,-88.1,VisionR-MS,NAD83_UTMZ13N,525516.6977,6436749.266,52.06359956
CL170A,WCI,434,49.6,-88.1,VisionR-MS,NAD83_UTMZ13N,525516.9316,6436749.452,43.06854762
CL170A,WCI,443,50.6,-88.2,VisionR-MS,NAD83_UTMZ13N,525517.1588,6436749.645,34.07349568
CL170A,WCI,452,50.6,-88.1,VisionR-MS,NAD83_UTMZ13N,525517.3772,6436749.824,25.07793663
CL170A,WCI,461,52.6,-88.3,VisionR-MS,NAD83_UTMZ13N,525517.6078,6436750.014,16.08288469
CL170A,WCI,470,54.6,-88.3,VisionR-MS,NAD83_UTMZ13N,525517.8199,6436750.176,7.086845949
CL170A,WCI,479,52.6,-88.3,VisionR-MS,NAD83_UTMZ13N,525518.0376,6436750.331,-1.909192792
CL170A,WCI,488,53.6,-88.3,VisionR-MS,NAD83_UTMZ13N,525518.2497,6436750.493,-10.90523153
CL170A,WCI,497,49.6,-88.2,VisionR-MS,NAD83_UTMZ13N,525518.4646,6436750.651,-19.90127027
CL170A,WCI,500,,,EOH,NAD83_UTMZ13N,525518.5363,6436750.712,-22.89978996
CL422,WCI,0,45,-84,Collar,NAD83_UTMZ13N,526073.405,6436643.366,464.81
CL422,WCI,15,50.8,-84.5,Collar,NAD83_UTMZ13N,526074.5137,6436644.475,449.8921716
CL422,WCI,45,49.3,-84.1,UNKNOWN,NAD83_UTMZ13N,526076.7419,6436646.292,420.0302856
CL422,WCI,75,46.8,-84.2,UNKNOWN,NAD83_UTMZ13N,526079.0799,6436648.303,390.1892011
CL422,WCI,105,56.6,-84.3,UNKNOWN,NAD83_UTMZ13N,526081.2899,6436650.378,360.3427798
CL422,WCI,135,51.8,-84.3,UNKNOWN,NAD83_UTMZ13N,526083.7774,6436652.018,330.4911127
CL422,WCI,165,58,-83.3,UNKNOWN,NAD83_UTMZ13N,526086.1189,6436653.861,300.6394456
CL422,WCI,195,56.9,-83.4,UNKNOWN,NAD83_UTMZ13N,526089.0872,6436655.716,270.8443262
CL422,WCI,225,59.7,-83.3,UNKNOWN,NAD83_UTMZ13N,526091.9757,6436657.599,241.0431432
CL422,WCI,255,59.9,-83.2,UNKNOWN,NAD83_UTMZ13N,526094.9977,6436659.365,211.2480237
CL422,WCI,285,61,-83.1,UNKNOWN,NAD83_UTMZ13N,526098.0708,6436661.146,181.4590585
CL422,WCI,315,61.9,-82.9,UNKNOWN,NAD83_UTMZ13N,526101.2231,6436662.894,151.6763382
CL422,WCI,345,64.3,-82.6,UNKNOWN,NAD83_UTMZ13N,526104.494,6436664.64,121.9063801
CL422,WCI,375,64.6,-83.4,UNKNOWN,NAD83_UTMZ13N,526107.9757,6436666.316,92.15624519
CL422,WCI,405,63.9,-83.1,UNKNOWN,NAD83_UTMZ13N,526111.0905,6436667.795,62.35506222
CL422,WCI,465,59.8,-83.2,UNKNOWN,NAD83_UTMZ13N,526117.5636,6436670.966,2.789621709
CL422,WCI,495,63.5,-83.7,UNKNOWN,NAD83_UTMZ13N,526120.6337,6436672.753,-26.99934353
CL422,WCI,525,61.4,-83.5,UNKNOWN,NAD83_UTMZ13N,526123.5798,6436674.222,-56.8181722
CL422,WCI,531,,,EOH,NAD83_UTMZ13N,526124.1761,6436674.547,-62.77960333
CL486,CIG,0,352.92,-76.34,,NAD83_UTMZ13N,527023.6,6436742,493.353
CL486,CIG,17,350.16,-76.12,,NAD83_UTMZ13N,527023.1052,6436745.984,476.8338581
CL486,CIG,32,348.86,-75.99,,NAD83_UTMZ13N,527022.4902,6436749.53,462.271854
CL486,CIG,47,348.15,-75.46,,NAD83_UTMZ13N,527021.7886,6436753.092,447.7180516
CL486,CIG,62,349.37,-75.5,,NAD83_UTMZ13N,527021.0153,6436756.778,433.1984625
CL486,CIG,77,350.6,-75.6,,NAD83_UTMZ13N,527020.3225,6436760.469,418.6762479
CL486,CIG,92,350.74,-75.55,,NAD83_UTMZ13N,527019.7132,6436764.15,404.1475005
CL486,CIG,107,351.4,-75.67,,NAD83_UTMZ13N,527019.1109,6436767.844,389.622014
CL486,CIG,122,351.88,-75.67,,NAD83_UTMZ13N,527018.5558,6436771.515,375.0887199
CL486,CIG,137,349.94,-75.69,,NAD83_UTMZ13N,527018.0314,6436775.19,360.5554259
CL486,CIG,152,350.46,-75.7,,NAD83_UTMZ13N,527017.3837,6436778.841,346.0208368
CL486,CIG,167,350.67,-75.67,,NAD83_UTMZ13N,527016.7697,6436782.494,331.4856008
CL486,CIG,182,351.05,-75.66,,NAD83_UTMZ13N,527016.1678,6436786.158,316.9523067
CL486,CIG,197,351.25,-75.73,,NAD83_UTMZ13N,527015.5898,6436789.828,302.4196609
CL486,CIG,212,353.97,-75.7,,NAD83_UTMZ13N,527015.0274,6436793.482,287.882487
CL486,CIG,227,354.93,-75.84,,NAD83_UTMZ13N,527014.6382,6436797.166,273.347251
CL486,CIG,242,354.67,-75.82,,NAD83_UTMZ13N,527014.3139,6436800.822,258.8030055
CL486,CIG,251,354.21,-75.72,,NAD83_UTMZ13N,527014.1091,6436803.017,250.0772272
CL486,CIG,257,355.15,-75.91,,NAD83_UTMZ13N,527013.9598,6436804.489,244.2626158
CL486,CIG,266,355.65,-75.86,,NAD83_UTMZ13N,527013.7745,6436806.672,235.5333852
CL486,CIG,298,356.8,-75.9,,NAD83_UTMZ13N,527013.1816,6436814.467,204.5029306
CL486,CIG,318,354.1,-75.92,,NAD83_UTMZ13N,527012.9096,6436819.332,185.1054903
CL486,CIG,338,357.52,-75.88,,NAD83_UTMZ13N,527012.4095,6436824.172,165.7063505
CL486,CIG,344,355.27,-75.95,,NAD83_UTMZ13N,527012.3462,6436825.634,159.8876289
CL486,CIG,350,357.58,-75.88,,NAD83_UTMZ13N,527012.226,6436827.086,154.0671235
CL486,CIG,356,351.2,-75.27,,NAD83_UTMZ13N,527012.1642,6436828.548,148.248402
CL486,CIG,365,351.42,-75.29,,NAD83_UTMZ13N,527011.8141,6436830.81,139.5441892
CL486,CIG,380,351.18,-75.42,,NAD83_UTMZ13N,527011.2459,6436834.576,125.0358375
CL486,CIG,395,351.23,-75.55,,NAD83_UTMZ13N,527010.6669,6436838.307,110.518881
CL486,CIG,410,351.85,-75.55,,NAD83_UTMZ13N,527010.0962,6436842.006,95.99339444
CL486,CIG,425,352.2,-75.61,,NAD83_UTMZ13N,527009.5656,6436845.712,81.4679079
CL486,CIG,440,352.18,-75.84,,NAD83_UTMZ13N,527009.0597,6436849.405,66.93850963
CL486,CIG,455,351.97,-75.87,,NAD83_UTMZ13N,527008.5604,6436853.04,52.39426408
CL486,CIG,470,352.5,-76.04,,NAD83_UTMZ13N,527008.0489,6436856.666,37.84809919
CL486,CIG,485,352.57,-76.11,,NAD83_UTMZ13N,527007.5765,6436860.254,23.29113344
CL486,CIG,500,353.14,-75.94,,NAD83_UTMZ13N,527007.1109,6436863.825,8.729757524
CL486,CIG,515,353.06,-75.59,,NAD83_UTMZ13N,527006.6756,6436867.443,-5.82087029
CL486,CIG,530,353.44,-75.67,,NAD83_UTMZ13N,527006.2246,6436871.148,-20.34896642
CL486,CIG,535,,,EOH,NAD83_UTMZ13N,527006.0832,6436872.377,-25.19339777
CL490,WCI,0,351,-79.2,Collar,NAD83_UTMZ13N,525647.253,6436587.7,476.448
CL490,WCI,21,349.7,-78.2,Collar,NAD83_UTMZ13N,525646.6374,6436591.587,455.8199677
CL490,WCI,51,349.3,-78.5,VisionR-MS,NAD83_UTMZ13N,525645.5405,6436597.623,426.4539461
CL490,WCI,81,351.6,-78.9,VisionR-MS,NAD83_UTMZ13N,525644.43,6436603.5,397.0562049
CL490,WCI,111,352.5,-78.5,VisionR-MS,NAD83_UTMZ13N,525643.5863,6436609.213,367.617425
CL490,WCI,141,354.6,-78.6,VisionR-MS,NAD83_UTMZ13N,525642.8056,6436615.143,338.2196839
CL490,WCI,171,355.4,-78.9,VisionR-MS,NAD83_UTMZ13N,525642.2476,6436621.047,308.8115486
CL490,WCI,201,358.4,-78.3,VisionR-MS,NAD83_UTMZ13N,525641.7844,6436626.804,279.3727687
CL490,WCI,231,0.2,-78.8,VisionR-MS,NAD83_UTMZ13N,525641.6145,6436632.885,249.9960844
CL490,WCI,261,2.1,-78.1,VisionR-MS,NAD83_UTMZ13N,525641.6348,6436638.712,220.5674297
CL490,WCI,291,3.2,-78.5,VisionR-MS,NAD83_UTMZ13N,525641.8615,6436644.894,191.2121602
CL490,WCI,321,4.7,-78.3,VisionR-MS,NAD83_UTMZ13N,525642.1954,6436650.866,161.814419
CL490,WCI,351,7.5,-78.1,VisionR-MS,NAD83_UTMZ13N,525642.6939,6436656.929,132.4377347
CL490,WCI,381,7.7,-78.4,VisionR-MS,NAD83_UTMZ13N,525643.5013,6436663.062,103.0824652
CL490,WCI,411,9,-78.8,VisionR-MS,NAD83_UTMZ13N,525644.3096,6436669.04,73.69520769
CL490,WCI,441,8.6,-78.9,VisionR-MS,NAD83_UTMZ13N,525645.2211,6436674.795,44.26655303
CL490,WCI,474,8.3,-78.8,VisionR-MS,NAD83_UTMZ13N,525646.1712,6436681.077,11.88389511
CL490,WCI,504,9.5,-78.6,VisionR-MS,NAD83_UTMZ13N,525647.0123,6436686.843,-17.54475955
CL490,WCI,519,9.1,-79.1,VisionR-MS,NAD83_UTMZ13N,525647.5017,6436689.767,-32.24882717
CL490,WCI,540,,,EOH,NAD83_UTMZ13N,525648.1297,6436693.688,-52.86996013
CL491,WCI,0,352,-80.7,Collar,NAD83_UTMZ13N,526043.638,6436592.139,464.395
CL491,WCI,17,352.7,-81.2,Collar,NAD83_UTMZ13N,526043.2557,6436594.86,447.6184528
CL491,WCI,50,356,-81,VisionR-MS,NAD83_UTMZ13N,526042.6142,6436599.867,415.0069162
CL491,WCI,80,357.6,-81.5,VisionR-MS,NAD83_UTMZ13N,526042.2868,6436604.549,385.376266
CL491,WCI,110,359.8,-81.3,VisionR-MS,NAD83_UTMZ13N,526042.1011,6436608.979,355.7057901
CL491,WCI,140,1.3,-81.4,VisionR-MS,NAD83_UTMZ13N,526042.0853,6436613.517,326.0509735
CL491,WCI,170,3.8,-81.2,VisionR-MS,NAD83_UTMZ13N,526042.187,6436618.002,296.3882821
CL491,WCI,200,6.2,-80.8,VisionR-MS,NAD83_UTMZ13N,526042.4912,6436622.581,266.7414306
CL491,WCI,230,7.2,-81.3,VisionR-MS,NAD83_UTMZ13N,526043.0092,6436627.35,237.1273427
CL491,WCI,260,9.6,-81,VisionR-MS,NAD83_UTMZ13N,526043.578,6436631.852,207.4725261
CL491,WCI,290,11.5,-80.9,VisionR-MS,NAD83_UTMZ13N,526044.3606,6436636.479,177.8418759
CL491,WCI,300,14.6,-80.4,VisionR-MS,NAD83_UTMZ13N,526044.6759,6436638.029,167.9677378
CL491,WCI,320,12.7,-81,VisionR-MS,NAD83_UTMZ13N,526045.5167,6436641.257,148.2478171
CL491,WCI,350,11.9,-80.8,VisionR-MS,NAD83_UTMZ13N,526046.5484,6436645.835,118.6171668
CL491,WCI,380,14.6,-80.4,VisionR-MS,NAD83_UTMZ13N,526047.5375,6436650.528,89.00307888
CL491,WCI,410,16.4,-80,VisionR-MS,NAD83_UTMZ13N,526048.7986,6436655.37,59.42319777
CL491,WCI,440,17.6,-80,VisionR-MS,NAD83_UTMZ13N,526050.2694,6436660.367,29.87896518
