X_NAD,Y_NAD,Z_NAD
525574.7109,6442576.25,499.150085
538084.4414,6467499.863,489.753662
538087.1406,6467967.367,489.470367
537799.2363,6467493.441,484.238342
514187.498,6456760.449,443.941986
528408.1104,6464606.781,474.852722
528408.1104,6464147.813,459.83429
528691.4502,6464606.781,470.414215
544051.9688,6418692.634,474.963898
544344.3574,6418700.955,477.088379
526991.4111,6464606.781,428.633728
526708.0713,6464606.781,430.793304
526708.0713,6464147.813,438.631348
515067.1792,6422363.287,522.852966
515357.9385,6422369.344,523.128845
512436.2148,6453965.66,464.232666
512723.3462,6454427.66,462.273865
512436.2432,6454424.539,464.739258
546536.5039,6436605.314,478.14325
546825.2031,6437068.617,466.405029
510846.4443,6460021.316,435.128693
510846.3535,6459561.953,438.926056
511088.4766,6459987.445,436.857788
520191.2535,6456345.336,440.693481
520474.5934,6456345.336,467.894379
530674.8301,6433855.832,470.388336
530958.1699,6434314.801,471.276672
527274.751,6466901.633,440.658356
526991.4111,6466442.664,455.807068
527274.751,6466442.664,456.83197
526424.731,6458181.211,439.452515
526141.3906,6458181.211,436.834961
527842.9097,6468742.297,433.884613
527558.0908,6468278.539,445.745819
527841.4307,6468278.539,425.389587
515644.0103,6461839.344,443.033691
515932.0415,6461843.641,444.544556
529523.165,6413601.883,500.597473
529791.3379,6414011.727,499.594147
526708.0713,6466442.664,433.972656
526708.0713,6465983.691,446.818024
544076.9219,6439891.402,467.05127
543783.0371,6439882.861,462.91449
543782.9414,6439423.828,462.912415
515354.7524,6461375.207,436.559753
518774.5541,6427430.26,497.625977
518491.8308,6426972.105,498.896271
520474.5934,6463229.875,422.390015
520474.5934,6463688.844,422.390015
519343.8407,6413210.686,503.12265
519323.1306,6413602.573,505.896729
519060.4585,6413210.529,509.30072
526991.4111,6449919.766,476.025726
527274.751,6449919.766,480.24823
527274.751,6450378.734,456.098297
544369.4531,6441275.729,461.528931
544659.791,6441740.361,468.016235
544369.4316,6441734.676,468.233307
515644.2158,6462757.883,440.869995
527841.4307,6449460.793,459.303345
527558.0908,6449001.82,458.01001
542023.3828,6442588.354,475.021057
542314.4336,6442594.6,474.036316
528974.791,6421463.657,475.988434
528974.791,6421922.627,500.944214
528691.4502,6421463.657,491.976013
526708.0713,6421004.688,460.540009
526424.731,6420545.719,462.1763
513365.6357,6468376.684,440.04361
513069.0088,6467901.129,439.104523
524964.0298,6415354.497,487.458252
525249.0542,6415818.926,493.176788
524966.0986,6415820.169,492.604492
522457.9727,6426053.352,507.949524
529541.6055,6422382.035,482.405945
529825.249,6422383.033,493.900024
537440.5254,6414011.457,487.881805
515615.6787,6417668.862,518.173462
515901.7856,6417670.346,512.467773
515906.6926,6418146.739,504.591248
518207.8743,6463688.844,454.950226
518207.8743,6464147.813,477.114014
517077.1501,6433398.898,550.509949
517360.3718,6433398.818,560.066711
532377.6328,6423308.715,493.902008
541444.1211,6444873.008,457.236542
541444.1797,6444414.086,462.835388
518207.8743,6463229.875,425.014252
518491.2142,6463688.844,433.066589
520191.2535,6427889.23,500.005127
520474.5934,6428348.199,508.710022
542622.7402,6469799.129,454.20401
542345.2871,6469360.406,457.709717
527559.7437,6470119.77,423.36618
527843.0845,6470119.77,429.408447
513656.2837,6468383.785,441.065613
513661.2539,6468846.113,430.779907
546295.5938,6426085.757,474.778137
546042.8438,6425652.745,474.910889
533508.2285,6457263.273,462.12207
533508.2285,6456804.305,451.51001
514479.9731,6460895.223,438.194794
514186.4653,6460886.867,441.050415
514186.397,6460427.789,436.761871
514169.8301,6417183.948,510.852905
513879.2378,6416711.638,514.508545
514169.1147,6416712.6,508.090454
540300.8672,6454044.875,452.895782
532899.8691,6417198.018,497.380493
533188.6514,6417674.523,482.320984
515328.7515,6417667.115,523.874329
515332.7817,6418142.663,511.305237
517641.1946,6462770.906,422.390015
543193.6328,6444454.125,472.528778
543193.6445,6443995.164,475.736328
546042.2891,6427028.139,481.329742
539450.5801,6430635.811,480.658936
539733.3516,6430635.344,478.117584
539733.3613,6431094.363,466.831451
513305.2202,6415781.999,512.749512
513590.751,6416243.756,523.084229
517924.5344,6462770.906,422.390015
531524.8496,6449919.766,460.324341
531241.5098,6449919.766,459.312012
531241.5098,6449460.793,465.591187
520474.5934,6465983.691,448.214722
520757.9332,6466442.664,437.108246
536864.25,6414437.747,487.393982
536591.4766,6414012.305,474.231171
525008.0313,6449460.793,467.700562
525291.3711,6449919.766,472.257385
522457.9727,6459099.148,466.586731
522174.6328,6459099.148,467.836182
522174.6328,6458640.18,432.388428
515064.3091,6460910.203,435.696259
515354.7612,6460916.449,434.691376
532941.5488,6449460.793,489.989014
533224.8887,6449919.766,483.754456
518207.8743,6462770.906,422.390015
535208.1113,6459557.559,490.692871
532374.8711,6434314.803,455.037506
532374.8701,6434773.771,454.887817
532091.5293,6434314.801,451.51001
540590.541,6462775.359,485.34198
540875.8418,6462777.117,484.355957
519907.9136,6456345.336,422.390015
519907.9136,6456804.305,422.390015
519624.5737,6456345.336,422.390472
529824.8105,6433396.863,463.170502
530108.1504,6433396.863,465.602478
518491.2142,6462770.906,451.454742
524397.9375,6415356.396,479.249786
524115.5854,6414900.627,499.962769
524398.7178,6414899.955,489.013794
531241.5098,6449001.82,470.797333
526141.3906,6439822.434,472.930603
543137.6367,6415367.033,483.603699
542845.9512,6414907.588,487.275696
543136.416,6414914.691,487.098785
520474.5934,6460935.031,436.662415
520474.5934,6460476.059,424.006042
520757.9332,6460935.031,428.581085
517080.0991,6424686.061,502.204102
517363.1785,6425143.927,503.229767
517079.8838,6425144.357,500.288391
535780.4385,6464624.398,478.875671
535779.3398,6464161.871,479.382935
544369.2988,6439439.766,474.838593
544659.8418,6439904.553,471.184265
544369.4121,6439898.813,470.536224
513650.4878,6467915.691,447.005798
513947.0127,6468388.965,441.655609
516789.9358,6460933.738,439.068207
516504.9697,6460932.105,440.823975
520757.9332,6467360.602,455.351471
520474.5934,6467360.602,452.109192
515361.1064,6426503.828,527.310364
515361.1401,6426045.546,521.424805
538289.4316,6414010.512,480.027893
538572.498,6414010.311,475.605774
538561.5684,6414435.428,475.43222
513954.4448,6469306.887,428.340271
518774.5541,6447165.945,510.458527
518774.5541,6447624.914,508.850342
545499.7969,6420598.502,470.200195
545496.8848,6420130.312,473.697296
519057.894,6456345.336,465.569458
514472.0522,6419551.866,508.00058
514179.5366,6419546.604,509.622314
514177.2554,6419075.44,515.427368
542558.7051,6414460.17,480.877747
512435.7031,6457634.418,429.831238
514483.7935,6423270.357,521.858521
514776.8525,6423278.463,523.379822
514777.4199,6423738.347,523.487122
528124.7705,6461852.969,456.89563
528408.1104,6461852.969,457.585114
528408.1104,6462311.938,454.31604
514191.2075,6425097.924,512.433105
510846.3125,6447170.215,477.864685
510846.2861,6447629.164,481.14032
510557.6973,6447165.945,481.139374
517363.7341,6424227.259,509.142181
517646.7561,6424226.552,510.50351
521041.2732,6467360.602,430.440002
521041.2732,6467819.57,448.191833
513011.957,6420922.705,529.74115
513011.249,6420459.368,526.39032
510852.8525,6414115.455,534.775146
510851.0791,6414572.19,541.584839
510557.6973,6414120.146,545.641541
545469.4551,6417309.147,466.454163
545749.4648,6417781.18,473.610565
545475.252,6417779.108,472.919006
513304.9893,6421391.602,524.967163
513598.4565,6421399.035,523.950378
523307.9922,6424676.443,495.940918
523307.9922,6425135.412,502.465942
532941.5488,6460935.031,483.320801
532941.5488,6460476.059,472.387146
526680.0352,6417242.107,464.415009
526969.9263,6417722.301,475.355438
526687.4077,6417724.961,475.416046
542899.1621,6431593.105,471.205139
543193.2988,6432060.932,476.041687
513012.6597,6421385.042,528.463135
531243.2324,6422846.294,480.247681
530959.2432,6422385.185,497.970215
531242.6309,6422385.375,486.11792
529258.1309,6426971.289,492.880463
529541.4707,6426971.289,489.473511
523874.6719,6430184.076,479.51001
524158.0117,6430643.047,479.51001
523874.6719,6430643.047,486.098175
526991.4111,6427889.23,491.038849
526708.0713,6427889.23,481.876953
526708.0713,6427430.26,479.538147
513009.2998,6419528.591,528.48877
513008.312,6419061.204,531.802307
513300.7305,6419531.827,528.391235
540264.5586,6417666.073,485.159515
540269.7754,6418143.1,480.311523
539980.416,6417665.521,490.536926
532937.3193,6420991.161,476.643219
523874.6719,6431560.984,488.958801
523874.6719,6431102.016,484.360596
524158.0117,6431560.984,489.734924
513014.1943,6422767.048,527.983154
512723.5186,6422301.478,527.204224
538599.8457,6420988.159,483.094513
538884.7715,6421454.796,480.096558
538602.5645,6421455.748,480.48819
515361.1484,6426962.211,520.893799
515361.1577,6427420.648,507.375092
525008.0313,6464606.781,442.455994
525008.0313,6464147.813,440.333618
525291.3711,6464606.781,429.299194
528400.5957,6419144.458,472.922791
528687.6055,6419615.32,471.897614
528405.6221,6419619.717,468.238586
532374.8691,6460017.086,484.827942
532374.8691,6460476.059,482.9151
532091.5293,6460017.086,477.630493
529213.2148,6416728.423,492.987976
513600.4873,6422783.18,527.769165
540559.8281,6418621.35,474.8461
540275.0859,6418620.159,476.508545
536060.8633,6413210.578,489.410645
535777.5869,6413210.639,495.066132
535774.9473,6412743.239,493.959778
514190.939,6424639.217,523.208313
514485.1836,6425106.899,503.487061
535208.6289,6448543.141,461.850861
535492.1123,6449002.246,453.782715
535208.6182,6449002.117,461.851135
533791.5684,6445330.07,453.681335
534074.9082,6445330.07,451.51001
534074.9082,6445789.039,467.132172
520462.4836,6420047.21,529.765869
520749.4075,6420517.982,522.904175
529541.4707,6452214.609,472.115601
529258.1309,6451755.641,452.470032
529541.4707,6451755.641,453.894073
514778.2534,6425115.141,500.688171
515916.2014,6419098.35,510.045654
516206.9023,6419574.491,518.949463
515920.4255,6419572.257,520.563599
544371.8125,6463313.207,515.030212
544662.8008,6463780.664,506.862976
544372.9648,6463777.199,509.922546
515938.416,6426054.578,515.660767
515650.4434,6426050.623,517.060059
526708.0713,6432019.953,479.386658
526708.0713,6432478.922,475.408569
517080.2468,6424227.49,510.296661
517080.2676,6423768.463,516.928467
542613.9414,6463737.973,489.946228
542616.6348,6464207.492,490.823517
542322.4824,6463732.18,487.072998
535492.2041,6445330.516,453.306305
535208.7344,6445330.418,455.114441
517079.1436,6426518.771,509.50238
517362.0193,6426976.559,502.790466
517078.9116,6426976.955,508.078064
542021.416,6459563.527,491.203552
542021.4766,6460022.168,493.493164
516795.9055,6425144.087,497.342804
540298.7441,6459542.813,469.3797
540298.8105,6459084.68,473.569672
519341.2339,6426053.352,508.787659
546536.8574,6428344.725,470.721008
546825.2031,6428807.168,474.733765
546536.8105,6428803.488,474.657715
514778.0903,6424656.532,507.389069
541980.3359,6416735.14,480.193451
541984.4023,6417208.606,480.119873
541690.4043,6416730.06,483.710083
532374.8691,6447165.945,484.627228
532374.8691,6447624.914,486.599182
532091.5293,6447165.945,486.281128
514484.6675,6424189.35,522.286804
514190.6445,6424180.339,517.496887
542906.4355,6463744.402,493.425659
543202.0117,6464219.758,500.903656
526991.4111,6440740.371,467.824463
527274.751,6440740.371,465.217529
527274.751,6441199.342,469.313538
516505.168,6451753.473,455.761688
511604.5332,6447095.863,469.433533
511341.6455,6447112.43,472.72467
546041.5527,6432532.334,486.832947
546041.498,6432991.297,481.499573
514777.7646,6424197.604,518.168274
534641.7637,6445330.195,455.098785
534358.3115,6445330.113,457.400391
520191.2535,6433396.863,482.48999
519907.9136,6433396.863,518.102295
519907.9136,6432937.893,513.596069
516790.9321,6448083.695,514.561157
520474.5934,6433396.863,482.48999
520474.5934,6433855.832,525.882263
519624.5737,6432478.922,515.187744
523838.0984,6416296.501,503.426636
524127.2832,6416774.405,498.332825
514190.4751,6438863.482,532.107239
513601.0317,6423243.128,528.225891
515644.8506,6463678.332,446.05722
515933.0256,6464141.613,458.807861
513307.7964,6442508.789,505.252472
513015.1494,6442042.279,518.77063
539142.1133,6418620.118,488.324066
539136.5918,6418143.146,493.57605
521324.613,6455427.398,458.17218
521041.2732,6454968.426,451.218445
542898.5605,6460045.367,496.608398
518207.8743,6450378.734,505.541992
518491.2142,6450837.703,483.372314
518207.8743,6450837.703,486.277039
529541.4707,6467360.602,452.28418
529541.4707,6467819.57,432.804047
517074.1418,6451296.367,471.47348
517357.7935,6451755.59,475.560242
523874.6719,6437068.617,491.846161
523874.6719,6436609.648,477.572144
524158.0117,6437068.617,495.924561
537476.3965,6422387.963,475.509949
519057.894,6450837.703,483.182251
519341.2339,6450837.703,495.243469
519341.2339,6451296.672,483.376221
528974.791,6465983.691,447.547974
517029.5366,6416723.022,524.931274
517034.3445,6417197.039,509.81015
516745.9822,6416722.869,518.870117
531241.5098,6462311.938,473.006653
517924.5344,6449919.766,510.332153
518207.8743,6449919.766,516.684937
528075.6357,6415796.813,511.931274
528358.1797,6415794.23,505.39679
518774.5541,6450837.703,479.789307
518774.5541,6451296.672,478.711304
526663.0503,6415810.171,464.20813
531241.5098,6464147.813,474.26355
530958.1699,6463688.844,472.087311
526141.3906,6439363.465,474.769958
526424.731,6439822.434,469.212341
529824.8105,6467360.602,447.952454
536335.4971,6420523.984,496.456177
519624.5737,6431560.984,496.66629
519907.9136,6431560.984,490.480011
543767.8242,6419634.1,473.19751
543763.2852,6419159.552,476.127808
526141.3906,6438904.496,485.000732
545230.3164,6450004.918,460.94693
545508.0645,6450459.355,468.325684
528408.1104,6466901.633,434.77182
528408.1104,6467360.602,425.761475
538603.4805,6430179.242,473.821503
538321.2656,6429721.313,483.166229
537473.8145,6432018.346,468.328186
537756.4805,6432476.895,461.232849
537473.8711,6432477.498,461.588593
514484.6602,6441626.078,528.857483
514777.4375,6441633.721,527.83606
530674.8301,6437986.555,451.51001
535208.4131,6461853.391,479.046356
535208.54,6462312.77,473.551514
515356.749,6448528.492,490.458221
515066.585,6448063.996,480.047058
528974.791,6421004.688,460.549988
532942.7881,6426516.492,491.592957
532659.6885,6426058.361,482.885925
532943.2109,6426058.892,486.673218
526991.4111,6465524.719,436.012787
527274.751,6465983.691,452.140381
512436.8633,6431476.539,541.405273
512436.9111,6431935.564,548.119995
512153.7227,6431476.711,542.029297
520194.368,6469206.563,447.650726
520477.7111,6469206.574,437.606934
520478.2026,6469667.133,445.991394
517924.9407,6440740.701,505.062012
518207.8743,6440740.371,491.540009
518207.8743,6441199.342,503.303589
546825.2031,6443494.188,470.22113
546536.5371,6443489.875,473.163757
512724.1729,6432397.719,552.928955
512436.8291,6432394.482,551.910217
519298.8426,6417194.624,530.164246
528408.1104,6423758.504,475.255127
511875.9478,6431481.227,548.494263
517641.4709,6447166.172,527.852844
517641.4541,6447625.129,519.509705
517358.4041,6447166.395,525.058167
517074.1682,6460934.664,435.315063
526141.3906,6451755.641,483.674408
526141.3906,6451296.672,472.896057
526424.731,6451755.641,484.885803
517642.0127,6441658.975,509.442017
517641.8789,6442117.834,522.919312
517359.0413,6441659.271,505.178436
514776.9365,6438879.506,536.359253
514484.1602,6438871.861,533.037903
543785.2031,6424747.746,480.363342
543490.8242,6424280.422,475.264984
540873.5645,6462311.422,486.998383
541162.0156,6462779.551,482.911774
515068.645,6438886.287,532.339966
515359.0205,6438891.988,525.492676
521324.613,6441658.313,503.084991
522174.6328,6426053.352,503.613129
522174.6328,6425594.382,501.929077
528124.7705,6445330.07,468.559998
528408.1104,6445330.07,468.559998
528408.1104,6445789.039,472.148315
514807.7959,6412743.238,506.459625
515093.5786,6413210.545,521.289734
518491.2142,6458181.211,442.507324
515644.9878,6457252.879,439.994324
515355.8208,6457248.078,439.010834
515355.8931,6456789.285,445.7995
527274.751,6448542.852,481.849609
527274.751,6449001.82,458.302124
519057.894,6445330.07,508.990234
519341.2339,6445330.07,510.860535
519341.2339,6445789.039,505.897034
525574.7109,6434314.801,478.009338
525574.7109,6434773.77,486.944702
525291.3711,6434314.801,482.568542
535775.5957,6447166.41,452.924805
535775.5898,6447625.383,452.985413
535492.1553,6447166.34,452.924103
